transaction_id,product_id,product_name,category,quantity,unit_price,discount_amount,subtotal
TXN-9711d8fe,175,Designer Accessrories Line,Clothing,1,158.02,0.0,158.02
TXN-9711d8fe,134,Modern Decor Set,Home & Garden,2,1454.99,582.0,2327.98
TXN-9711d8fe,118,Smartphones Plus,Electronics,5,1019.9,0.0,5099.5
TXN-9711d8fe,146,Gibbs-Howard Snacks Mix,Food & Beverage,1,86.98,0.0,86.98
TXN-9711d8fe,64,Organic Pantry,Food & Beverage,1,60.89,6.09,54.8
TXN-9711d8fe,50,Modern Outdoor Piece,Home & Garden,4,1091.79,436.72,3930.44
TXN-9711d8fe,33,The During Author,Books,5,48.82,48.82,195.28
TXN-08f80831,49,LavenderBlush Kitchen,Home & Garden,4,1135.14,0.0,4540.56
TXN-08f80831,36,Allen-Hopkins Pantry Mix,Food & Beverage,5,35.12,8.78,166.82
TXN-08f80831,198,Hayes-Thomas Skincare Kit,Beauty,3,16.12,4.84,43.52
TXN-08f80831,153,Hill-Holden Fragrances Collection,Beauty,5,50.77,0.0,253.85
TXN-08f80831,189,Gainsboro Accessrories Shirt,Clothing,5,210.53,157.9,894.75
TXN-08f80831,33,The During Author,Books,1,48.82,9.76,39.06
TXN-08f80831,168,Luxury Haircare,Beauty,2,155.13,46.54,263.72
TXN-08f80831,159,Designer Kids Style,Clothing,2,281.4,0.0,562.8
TXN-f4c86788,186,Tablets Plus,Electronics,1,1592.0,0.0,1592.0
TXN-f4c86788,25,Torres and Sons Beverages Mix,Food & Beverage,1,42.17,2.11,40.06
TXN-f4c86788,177,Designer Women Line,Clothing,4,94.52,56.71,321.37
TXN-f4c86788,164,MediumSlateBlue Kids Dress,Clothing,5,161.77,40.44,768.41
TXN-f4c86788,101,Modern Decor Set,Home & Garden,3,1452.95,0.0,4358.85
TXN-f4c86788,181,Mayer and Sons Tools Essentials,Beauty,2,52.88,0.0,105.76
TXN-f4c86788,18,Tablets Ultra,Electronics,3,188.17,84.68,479.83
TXN-f4c86788,166,Upgradable interactive data-warehouse,Books,4,27.44,0.0,109.76
TXN-f4c86788,183,"Garza, Black and Huerta Snacks Mix",Food & Beverage,2,66.27,0.0,132.54
TXN-75b61678,187,Fitness Champion,Sports,4,100.54,0.0,402.16
TXN-75b61678,141,Monitored maximized Local Area Network,Books,5,37.33,0.0,186.65
TXN-75b61678,96,Miller Group Pantry Mix,Food & Beverage,2,38.48,0.0,76.96
TXN-75b61678,156,Fitness Champion,Sports,2,186.84,0.0,373.68
TXN-f1d6e984,70,Monitored fresh-thinking superstructure,Books,3,18.11,2.72,51.61
TXN-f1d6e984,137,Johnson Group Laptops,Electronics,1,1642.57,82.13,1560.44
TXN-f1d6e984,100,LavenderBlush Furniture,Home & Garden,3,1041.62,468.73,2656.13
TXN-f1d6e984,108,Luxury Skincare,Beauty,4,172.03,0.0,688.12
TXN-f1d6e984,153,Hill-Holden Fragrances Collection,Beauty,5,50.77,25.39,228.46
TXN-f1d6e984,61,Eaton-Smith Beverages Mix,Food & Beverage,4,69.99,14.0,265.96
TXN-f1d6e984,74,CadetBlue Decor,Home & Garden,1,1495.48,149.55,1345.93
TXN-f1d6e984,82,PowderBlue Decor,Home & Garden,1,1471.55,73.58,1397.97
TXN-f1d6e984,14,Pro Fitness Kit,Sports,3,64.82,19.45,175.01
TXN-f1d6e984,139,Designer Accessrories Style,Clothing,3,142.85,0.0,428.55
TXN-10def0e4,171,The Hit Apply,Books,5,19.76,0.0,98.8
TXN-10def0e4,193,Outdoor Champion,Sports,3,261.49,78.45,706.02
TXN-10def0e4,148,Crimson Furniture,Home & Garden,1,138.5,27.7,110.8
TXN-10def0e4,77,Pro Equipment Equipment,Sports,2,382.4,38.24,726.56
TXN-10def0e4,141,Monitored maximized Local Area Network,Books,5,37.33,28.0,158.65
TXN-10def0e4,182,The Hot Prepare,Books,4,23.31,0.0,93.24
TXN-10def0e4,111,Modern Outdoor Set,Home & Garden,2,1304.78,260.96,2348.6
TXN-10def0e4,18,Tablets Ultra,Electronics,4,188.17,112.9,639.78
TXN-10def0e4,16,The Challenge Answer,Books,4,48.4,0.0,193.6
TXN-10def0e4,123,GreenYellow Decor,Home & Garden,4,276.78,0.0,1107.12
TXN-75a992f1,198,Hayes-Thomas Skincare Kit,Beauty,3,16.12,2.42,45.94
TXN-75a992f1,127,Proactive explicit strategy,Books,4,48.1,0.0,192.4
TXN-75a992f1,4,Fitness Champion,Sports,4,185.9,148.72,594.88
TXN-058a7009,192,Designer Women Line,Clothing,3,108.51,0.0,325.53
TXN-058a7009,1,Johnson-Davis Skincare Kit,Beauty,4,14.75,11.8,47.2
TXN-058a7009,103,LightGray Shoes Pants,Clothing,5,15.81,15.81,63.24
TXN-058a7009,18,Tablets Ultra,Electronics,1,188.17,28.23,159.94
TXN-058a7009,62,Khaki Lighting,Home & Garden,5,566.15,141.54,2689.21
TXN-a5bc98f0,123,GreenYellow Decor,Home & Garden,4,276.78,166.07,941.05
TXN-a5bc98f0,88,ForestGreen Shoes Pants,Clothing,4,132.43,105.94,423.78
TXN-a5bc98f0,97,Reyes Ltd Organic Mix,Food & Beverage,1,13.51,0.0,13.51
TXN-a5bc98f0,125,Advanced analyzing flexibility,Books,3,20.84,6.25,56.27
TXN-a5bc98f0,161,Multi-channeled attitude-oriented synergy,Books,2,42.14,0.0,84.28
TXN-a5bc98f0,101,Modern Decor Set,Home & Garden,4,1452.95,871.77,4940.03
TXN-a5bc98f0,148,Crimson Furniture,Home & Garden,4,138.5,0.0,554.0
TXN-a5bc98f0,145,Organic Beverages,Food & Beverage,1,88.92,13.34,75.58
TXN-a5bc98f0,126,"Vasquez, Pope and Cook Snacks Mix",Food & Beverage,5,62.66,62.66,250.64
TXN-a5bc98f0,174,Nguyen and Sons Makeup Collection,Beauty,2,16.0,4.8,27.2
TXN-10a5d5ea,124,The Ahead Save,Books,1,19.54,0.0,19.54
TXN-10a5d5ea,20,Gilbert PLC Skincare Collection,Beauty,1,21.52,1.08,20.44
TXN-10a5d5ea,128,Pro Apparel Equipment,Sports,1,266.15,39.92,226.23
TXN-10a5d5ea,33,The During Author,Books,2,48.82,4.88,92.76
TXN-10a5d5ea,58,Luxury Tools,Beauty,3,193.44,58.03,522.29
TXN-10a5d5ea,98,Modern Outdoor Set,Home & Garden,3,192.68,28.9,549.14
TXN-10a5d5ea,90,Modern Lighting Set,Home & Garden,4,462.75,92.55,1758.45
TXN-686bf2e6,98,Modern Outdoor Set,Home & Garden,5,192.68,96.34,867.06
TXN-686bf2e6,58,Luxury Tools,Beauty,2,193.44,77.38,309.5
TXN-686bf2e6,85,LightCoral Kitchen,Home & Garden,1,942.42,0.0,942.42
TXN-686bf2e6,5,Modern Lighting Piece,Home & Garden,4,1330.47,0.0,5321.88
TXN-e6f0861a,11,Pro Apparel Kit,Sports,5,41.13,20.57,185.08
TXN-e6f0861a,6,Brennan-Garrison Snacks Mix,Food & Beverage,4,39.87,31.9,127.58
TXN-e6f0861a,130,The Term Class,Books,2,46.25,4.62,87.88
TXN-e6f0861a,116,Equipment Champion,Sports,5,307.47,76.87,1460.48
TXN-e6f0861a,191,Bell PLC Tools Essentials,Beauty,3,175.9,0.0,527.7
TXN-4e2c7e4c,106,Taylor and Sons Smartphones,Electronics,2,1997.24,599.17,3395.31
TXN-4e2c7e4c,116,Equipment Champion,Sports,2,307.47,61.49,553.45
TXN-4e2c7e4c,195,SeaShell Women Jacket,Clothing,4,233.26,0.0,933.04
TXN-4e2c7e4c,7,Jordan PLC Skincare Kit,Beauty,4,125.73,0.0,502.92
TXN-4e2c7e4c,10,Pro Apparel Gear,Sports,3,205.71,92.57,524.56
TXN-4e2c7e4c,11,Pro Apparel Kit,Sports,4,41.13,24.68,139.84
TXN-7f02687f,171,The Hit Apply,Books,4,19.76,0.0,79.04
TXN-7f02687f,132,DarkOrchid Kids Pants,Clothing,2,285.09,57.02,513.16
TXN-7f02687f,21,Modern Outdoor Piece,Home & Garden,5,389.71,0.0,1948.55
TXN-4bbda0af,90,Modern Lighting Set,Home & Garden,4,462.75,0.0,1851.0
TXN-4bbda0af,197,Organic Snacks,Food & Beverage,2,97.91,9.79,186.03
TXN-4bbda0af,189,Gainsboro Accessrories Shirt,Clothing,2,210.53,0.0,421.06
TXN-4bbda0af,12,The Among Visit,Books,4,39.59,31.67,126.69
TXN-4bbda0af,104,Modern Decor Piece,Home & Garden,3,891.5,0.0,2674.5
TXN-4bbda0af,74,CadetBlue Decor,Home & Garden,5,1495.48,1121.61,6355.79
TXN-4bbda0af,113,Luxury Haircare,Beauty,4,15.5,9.3,52.7
TXN-4bbda0af,69,Designer Women Line,Clothing,1,90.42,18.08,72.34
TXN-4bbda0af,106,Taylor and Sons Smartphones,Electronics,3,1997.24,1198.34,4793.38
TXN-4e922843,114,Luxury Skincare,Beauty,4,27.43,21.94,87.78
TXN-4e922843,134,Modern Decor Set,Home & Garden,5,1454.99,0.0,7274.95
TXN-4e922843,89,Optional client-server data-warehouse,Books,5,15.45,0.0,77.25
TXN-4e922843,14,Pro Fitness Kit,Sports,2,64.82,19.45,110.19
TXN-4e922843,68,Pro Equipment Gear,Sports,3,455.17,0.0,1365.51
TXN-4e922843,80,Digitized tertiary website,Books,1,38.58,1.93,36.65
TXN-e3601cdd,21,Modern Outdoor Piece,Home & Garden,4,389.71,0.0,1558.84
TXN-e3601cdd,60,SandyBrown Kitchen,Home & Garden,3,523.7,0.0,1571.1
TXN-97c309b3,51,Outdoor Champion,Sports,3,434.76,65.21,1239.07
TXN-97c309b3,109,Barber-Benitez Skincare Essentials,Beauty,2,69.38,0.0,138.76
TXN-97c309b3,4,Fitness Champion,Sports,5,185.9,46.48,883.02
TXN-97c309b3,111,Modern Outdoor Set,Home & Garden,5,1304.78,978.58,5545.32
TXN-97c309b3,93,Smith-Cooper Makeup Collection,Beauty,2,129.37,0.0,258.74
TXN-97c309b3,43,"Hodges, Sanchez and Smith Tools Kit",Beauty,2,46.94,0.0,93.88
TXN-7090818c,30,Premium Smartphones Pro,Electronics,4,700.44,280.18,2521.58
TXN-7090818c,197,Organic Snacks,Food & Beverage,2,97.91,0.0,195.82
TXN-7090818c,195,SeaShell Women Jacket,Clothing,4,233.26,139.96,793.08
TXN-7090818c,116,Equipment Champion,Sports,3,307.47,46.12,876.29
TXN-b3f1b6a9,79,White Accessrories Dress,Clothing,3,280.81,126.36,716.07
TXN-b3f1b6a9,56,"Moon, Farmer and Hill Organic Mix",Food & Beverage,5,85.48,0.0,427.4
TXN-b3f1b6a9,9,Equipment Champion,Sports,1,443.49,22.17,421.32
TXN-b3f1b6a9,32,Modern Kitchen Piece,Home & Garden,3,1350.49,405.15,3646.32
TXN-b3f1b6a9,59,Organic Snacks,Food & Beverage,3,30.06,13.53,76.65
TXN-b3f1b6a9,14,Pro Fitness Kit,Sports,4,64.82,38.89,220.39
TXN-b3f1b6a9,129,Anderson and Sons Haircare Kit,Beauty,3,22.52,3.38,64.18
TXN-b3f1b6a9,165,Modern Outdoor Piece,Home & Garden,3,1298.96,0.0,3896.88
TXN-13d1220d,18,Tablets Ultra,Electronics,5,188.17,0.0,940.85
TXN-13d1220d,62,Khaki Lighting,Home & Garden,5,566.15,0.0,2830.75
TXN-13d1220d,71,The Writer Voice,Books,3,34.14,0.0,102.42
TXN-13d1220d,120,Roberts Group Fragrances Collection,Beauty,4,65.01,0.0,260.04
TXN-13d1220d,30,Premium Smartphones Pro,Electronics,1,700.44,70.04,630.4
TXN-13d1220d,104,Modern Decor Piece,Home & Garden,1,891.5,89.15,802.35
TXN-13d1220d,31,Premium Smartphones Pro,Electronics,4,1892.85,1514.28,6057.12
TXN-b4a33e4f,42,Organic Beverages,Food & Beverage,2,68.26,20.48,116.04
TXN-b4a33e4f,58,Luxury Tools,Beauty,2,193.44,38.69,348.19
TXN-b4a33e4f,182,The Hot Prepare,Books,3,23.31,10.49,59.44
TXN-b4a33e4f,115,Pope-Hobbs Pantry Mix,Food & Beverage,2,60.83,18.25,103.41
TXN-b4a33e4f,37,"Simmons, Murray and Salinas Organic Mix",Food & Beverage,1,45.33,6.8,38.53
TXN-b4a33e4f,89,Optional client-server data-warehouse,Books,1,15.45,0.0,15.45
TXN-2440e233,39,Riddle Ltd Tablets,Electronics,1,1038.89,0.0,1038.89
TXN-2440e233,67,Organic Pantry,Food & Beverage,3,95.07,42.78,242.43
TXN-2440e233,166,Upgradable interactive data-warehouse,Books,4,27.44,0.0,109.76
TXN-9db0903e,12,The Among Visit,Books,5,39.59,19.8,178.15
TXN-9db0903e,14,Pro Fitness Kit,Sports,3,64.82,38.89,155.57
TXN-9db0903e,44,Organic Snacks,Food & Beverage,2,78.51,0.0,157.02
TXN-9db0903e,105,Equipment Champion,Sports,4,391.23,312.98,1251.94
TXN-9db0903e,29,The Minute Visit,Books,3,37.29,16.78,95.09
TXN-9db0903e,109,Barber-Benitez Skincare Essentials,Beauty,3,69.38,41.63,166.51
TXN-aa9534d3,34,Outdoor Champion,Sports,4,140.73,112.58,450.34
TXN-aa9534d3,39,Riddle Ltd Tablets,Electronics,5,1038.89,0.0,5194.45
TXN-aa9534d3,188,Modern Kitchen Set,Home & Garden,1,882.04,176.41,705.63
TXN-aa9534d3,38,Jackson-Ellis Pantry Mix,Food & Beverage,4,69.63,0.0,278.52
TXN-f5567d8b,111,Modern Outdoor Set,Home & Garden,5,1304.78,326.19,6197.71
TXN-f5567d8b,178,MediumAquaMarine Lighting,Home & Garden,3,1401.88,0.0,4205.64
TXN-f5567d8b,33,The During Author,Books,2,48.82,4.88,92.76
TXN-f5567d8b,186,Tablets Plus,Electronics,1,1592.0,159.2,1432.8
TXN-f5567d8b,117,Gold Furniture,Home & Garden,5,346.37,0.0,1731.85
TXN-a11465d8,197,Organic Snacks,Food & Beverage,3,97.91,44.06,249.67
TXN-a11465d8,13,Organic Beverages,Food & Beverage,4,52.25,0.0,209.0
TXN-a11465d8,125,Advanced analyzing flexibility,Books,2,20.84,0.0,41.68
TXN-a11465d8,71,The Writer Voice,Books,1,34.14,0.0,34.14
TXN-a11465d8,127,Proactive explicit strategy,Books,4,48.1,0.0,192.4
TXN-a11465d8,135,The Reveal No,Books,1,25.78,0.0,25.78
TXN-a11465d8,76,Premium Accessories Pro,Electronics,5,1736.58,0.0,8682.9
TXN-a11465d8,118,Smartphones Plus,Electronics,4,1019.9,203.98,3875.62
TXN-bb52d163,125,Advanced analyzing flexibility,Books,4,20.84,8.34,75.02
TXN-bb52d163,136,Pro Team Sports Equipment,Sports,2,281.72,28.17,535.27
TXN-bb52d163,90,Modern Lighting Set,Home & Garden,1,462.75,92.55,370.2
TXN-bb52d163,139,Designer Accessrories Style,Clothing,4,142.85,57.14,514.26
TXN-bb52d163,158,Modern Decor Piece,Home & Garden,4,1319.38,0.0,5277.52
TXN-bb52d163,114,Luxury Skincare,Beauty,1,27.43,4.11,23.32
TXN-bb52d163,50,Modern Outdoor Piece,Home & Garden,3,1091.79,0.0,3275.37
TXN-bb52d163,68,Pro Equipment Gear,Sports,4,455.17,91.03,1729.65
TXN-bb52d163,46,Taylor-Moore Beverages Mix,Food & Beverage,2,84.47,33.79,135.15
TXN-cf563443,153,Hill-Holden Fragrances Collection,Beauty,3,50.77,0.0,152.31
TXN-cf563443,24,Smartphones Plus,Electronics,4,1189.15,0.0,4756.6
TXN-cf563443,68,Pro Equipment Gear,Sports,2,455.17,0.0,910.34
TXN-cf563443,50,Modern Outdoor Piece,Home & Garden,4,1091.79,0.0,4367.16
TXN-cf563443,89,Optional client-server data-warehouse,Books,2,15.45,4.63,26.27
TXN-cf563443,69,Designer Women Line,Clothing,5,90.42,0.0,452.1
TXN-cf563443,64,Organic Pantry,Food & Beverage,1,60.89,12.18,48.71
TXN-cf563443,150,Luxury Makeup,Beauty,3,191.03,0.0,573.09
TXN-cf563443,197,Organic Snacks,Food & Beverage,2,97.91,39.16,156.66
TXN-a9efb196,89,Optional client-server data-warehouse,Books,2,15.45,3.09,27.81
TXN-a9efb196,79,White Accessrories Dress,Clothing,2,280.81,112.32,449.3
TXN-a9efb196,104,Modern Decor Piece,Home & Garden,2,891.5,0.0,1783.0
TXN-a9efb196,43,"Hodges, Sanchez and Smith Tools Kit",Beauty,2,46.94,18.78,75.1
TXN-a9efb196,98,Modern Outdoor Set,Home & Garden,5,192.68,0.0,963.4
TXN-a9efb196,101,Modern Decor Set,Home & Garden,3,1452.95,871.77,3487.08
TXN-a9efb196,81,PaleGreen Lighting,Home & Garden,2,878.29,0.0,1756.58
TXN-a9efb196,3,The Soon No,Books,5,41.42,0.0,207.1
TXN-a9efb196,118,Smartphones Plus,Electronics,2,1019.9,0.0,2039.8
TXN-ad3cc5da,157,Luxury Fragrances,Beauty,2,109.88,21.98,197.78
TXN-ad3cc5da,92,Luxury Fragrances,Beauty,3,168.24,0.0,504.72
TXN-ad3cc5da,9,Equipment Champion,Sports,2,443.49,0.0,886.98
TXN-ad3cc5da,14,Pro Fitness Kit,Sports,1,64.82,0.0,64.82
TXN-ad3cc5da,65,Designer Kids Line,Clothing,4,27.97,11.19,100.69
TXN-ad3cc5da,69,Designer Women Line,Clothing,1,90.42,13.56,76.86
TXN-16aed0b1,133,Cooper Inc Pantry Mix,Food & Beverage,5,15.71,0.0,78.55
TXN-16aed0b1,154,Fitness Champion,Sports,4,407.15,162.86,1465.74
TXN-16aed0b1,138,Premium Tablets Pro,Electronics,2,487.85,97.57,878.13
TXN-16aed0b1,11,Pro Apparel Kit,Sports,1,41.13,6.17,34.96
TXN-16aed0b1,57,"King, Oliver and Norman Haircare Collection",Beauty,5,12.4,0.0,62.0
TXN-16aed0b1,181,Mayer and Sons Tools Essentials,Beauty,4,52.88,31.73,179.79
TXN-16aed0b1,156,Fitness Champion,Sports,1,186.84,0.0,186.84
TXN-16aed0b1,47,Modern Kitchen Piece,Home & Garden,4,1341.68,1073.34,4293.38
TXN-16aed0b1,146,Gibbs-Howard Snacks Mix,Food & Beverage,4,86.98,17.4,330.52
TXN-5ea282b3,136,Pro Team Sports Equipment,Sports,1,281.72,0.0,281.72
TXN-5ea282b3,89,Optional client-server data-warehouse,Books,3,15.45,4.63,41.72
TXN-5ea282b3,112,Pro Outdoor Gear,Sports,2,425.16,0.0,850.32
TXN-5ea282b3,146,Gibbs-Howard Snacks Mix,Food & Beverage,2,86.98,0.0,173.96
TXN-5ea282b3,8,Mccarthy Inc Snacks Mix,Food & Beverage,5,25.22,18.91,107.19
TXN-5ea282b3,95,Team Sports Champion,Sports,5,375.81,187.91,1691.14
TXN-5ea282b3,187,Fitness Champion,Sports,3,100.54,15.08,286.54
TXN-5ea282b3,17,Pro Fitness Gear,Sports,5,131.47,65.73,591.62
TXN-4966731b,145,Organic Beverages,Food & Beverage,1,88.92,17.78,71.14
TXN-4966731b,96,Miller Group Pantry Mix,Food & Beverage,5,38.48,28.86,163.54
TXN-145bff3a,192,Designer Women Line,Clothing,3,108.51,65.11,260.42
TXN-145bff3a,99,SpringGreen Lighting,Home & Garden,4,640.31,128.06,2433.18
TXN-145bff3a,181,Mayer and Sons Tools Essentials,Beauty,4,52.88,31.73,179.79
TXN-145bff3a,158,Modern Decor Piece,Home & Garden,1,1319.38,0.0,1319.38
TXN-145bff3a,174,Nguyen and Sons Makeup Collection,Beauty,4,16.0,0.0,64.0
TXN-145bff3a,116,Equipment Champion,Sports,3,307.47,0.0,922.41
TXN-145bff3a,173,Potter LLC Snacks Mix,Food & Beverage,2,60.9,18.27,103.53
TXN-c366e65a,183,"Garza, Black and Huerta Snacks Mix",Food & Beverage,4,66.27,0.0,265.08
TXN-c366e65a,54,Pro Fitness Kit,Sports,3,286.35,171.81,687.24
TXN-2ad73af0,45,Luxury Tools,Beauty,5,197.7,0.0,988.5
TXN-2ad73af0,134,Modern Decor Set,Home & Garden,1,1454.99,72.75,1382.24
TXN-2ad73af0,6,Brennan-Garrison Snacks Mix,Food & Beverage,3,39.87,23.92,95.69
TXN-2ad73af0,15,Lawson LLC Snacks Mix,Food & Beverage,4,97.86,78.29,313.15
TXN-2ad73af0,125,Advanced analyzing flexibility,Books,1,20.84,0.0,20.84
TXN-2ad73af0,128,Pro Apparel Equipment,Sports,5,266.15,0.0,1330.75
TXN-2ad73af0,184,Luxury Haircare,Beauty,3,176.58,0.0,529.74
TXN-2ad73af0,154,Fitness Champion,Sports,5,407.15,203.58,1832.17
TXN-2ad73af0,106,Taylor and Sons Smartphones,Electronics,2,1997.24,0.0,3994.48
TXN-7ca3eead,74,CadetBlue Decor,Home & Garden,5,1495.48,0.0,7477.4
TXN-7ca3eead,96,Miller Group Pantry Mix,Food & Beverage,1,38.48,7.7,30.78
TXN-7ca3eead,169,The Various Picture,Books,3,39.4,11.82,106.38
TXN-7ca3eead,39,Riddle Ltd Tablets,Electronics,2,1038.89,415.56,1662.22
TXN-7ca3eead,175,Designer Accessrories Line,Clothing,4,158.02,126.42,505.66
TXN-7ca3eead,185,Designer Shoes Collection,Clothing,5,148.39,148.39,593.56
TXN-08d03f2c,58,Luxury Tools,Beauty,5,193.44,145.08,822.12
TXN-f91bcfae,166,Upgradable interactive data-warehouse,Books,3,27.44,0.0,82.32
TXN-f91bcfae,165,Modern Outdoor Piece,Home & Garden,1,1298.96,0.0,1298.96
TXN-f91bcfae,1,Johnson-Davis Skincare Kit,Beauty,2,14.75,2.95,26.55
TXN-f91bcfae,76,Premium Accessories Pro,Electronics,4,1736.58,0.0,6946.32
TXN-f91bcfae,97,Reyes Ltd Organic Mix,Food & Beverage,2,13.51,4.05,22.97
TXN-f0238f70,178,MediumAquaMarine Lighting,Home & Garden,2,1401.88,140.19,2663.57
TXN-f0238f70,197,Organic Snacks,Food & Beverage,4,97.91,19.58,372.06
TXN-f0238f70,155,Organic Beverages,Food & Beverage,3,72.05,0.0,216.15
TXN-f0238f70,70,Monitored fresh-thinking superstructure,Books,3,18.11,0.0,54.33
TXN-f0238f70,97,Reyes Ltd Organic Mix,Food & Beverage,3,13.51,8.11,32.42
TXN-f0238f70,138,Premium Tablets Pro,Electronics,5,487.85,243.93,2195.32
TXN-f0238f70,96,Miller Group Pantry Mix,Food & Beverage,1,38.48,0.0,38.48
TXN-f0238f70,57,"King, Oliver and Norman Haircare Collection",Beauty,2,12.4,0.0,24.8
TXN-f0238f70,176,Apparel Champion,Sports,5,194.64,0.0,973.2
TXN-90a211e6,156,Fitness Champion,Sports,4,186.84,74.74,672.62
TXN-90a211e6,25,Torres and Sons Beverages Mix,Food & Beverage,4,42.17,8.43,160.25
TXN-90a211e6,153,Hill-Holden Fragrances Collection,Beauty,3,50.77,0.0,152.31
TXN-90a211e6,147,CornflowerBlue Accessrories Shirt,Clothing,5,212.24,0.0,1061.2
TXN-90a211e6,158,Modern Decor Piece,Home & Garden,3,1319.38,197.91,3760.23
TXN-90a211e6,106,Taylor and Sons Smartphones,Electronics,1,1997.24,0.0,1997.24
TXN-90a211e6,145,Organic Beverages,Food & Beverage,5,88.92,22.23,422.37
TXN-ede39738,187,Fitness Champion,Sports,5,100.54,0.0,502.7
TXN-ede39738,193,Outdoor Champion,Sports,1,261.49,0.0,261.49
TXN-ede39738,8,Mccarthy Inc Snacks Mix,Food & Beverage,3,25.22,0.0,75.66
TXN-ede39738,11,Pro Apparel Kit,Sports,2,41.13,16.45,65.81
TXN-ede39738,2,Premium Smartphones Pro,Electronics,3,232.71,0.0,698.13
TXN-ede39738,72,Team Sports Champion,Sports,3,352.87,0.0,1058.61
TXN-ede39738,3,The Soon No,Books,1,41.42,2.07,39.35
TXN-64e0031f,117,Gold Furniture,Home & Garden,5,346.37,173.19,1558.66
TXN-64e0031f,53,Modern Decor Set,Home & Garden,3,982.21,0.0,2946.63
TXN-64e0031f,8,Mccarthy Inc Snacks Mix,Food & Beverage,4,25.22,20.18,80.7
TXN-64e0031f,44,Organic Snacks,Food & Beverage,1,78.51,3.93,74.58
TXN-824f8df1,135,The Reveal No,Books,5,25.78,6.45,122.45
TXN-824f8df1,94,Black Kitchen,Home & Garden,5,1126.27,281.57,5349.78
TXN-824f8df1,93,Smith-Cooper Makeup Collection,Beauty,4,129.37,0.0,517.48
TXN-824f8df1,152,Luxury Haircare,Beauty,1,57.43,2.87,54.56
TXN-824f8df1,64,Organic Pantry,Food & Beverage,1,60.89,0.0,60.89
TXN-824f8df1,157,Luxury Fragrances,Beauty,2,109.88,43.95,175.81
TXN-69976422,98,Modern Outdoor Set,Home & Garden,1,192.68,9.63,183.05
TXN-69976422,61,Eaton-Smith Beverages Mix,Food & Beverage,1,69.99,0.0,69.99
TXN-69976422,128,Pro Apparel Equipment,Sports,4,266.15,106.46,958.14
TXN-69976422,82,PowderBlue Decor,Home & Garden,4,1471.55,588.62,5297.58
TXN-69976422,87,Premium Accessories Pro,Electronics,1,374.41,18.72,355.69
TXN-69976422,121,Premium Laptops Pro,Electronics,3,899.57,404.81,2293.9
TXN-ebaa994d,68,Pro Equipment Gear,Sports,5,455.17,341.38,1934.47
TXN-ebaa994d,125,Advanced analyzing flexibility,Books,1,20.84,2.08,18.76
TXN-f096c9c2,21,Modern Outdoor Piece,Home & Garden,2,389.71,0.0,779.42
TXN-f096c9c2,113,Luxury Haircare,Beauty,1,15.5,0.0,15.5
TXN-f096c9c2,8,Mccarthy Inc Snacks Mix,Food & Beverage,3,25.22,0.0,75.66
TXN-f096c9c2,176,Apparel Champion,Sports,2,194.64,38.93,350.35
TXN-f096c9c2,85,LightCoral Kitchen,Home & Garden,2,942.42,376.97,1507.87
TXN-f096c9c2,65,Designer Kids Line,Clothing,1,27.97,0.0,27.97
TXN-9fdda628,66,Pro Team Sports Equipment,Sports,4,100.34,60.2,341.16
TXN-9fdda628,2,Premium Smartphones Pro,Electronics,5,232.71,174.53,989.02
TXN-9fdda628,113,Luxury Haircare,Beauty,5,15.5,0.0,77.5
TXN-9fdda628,71,The Writer Voice,Books,3,34.14,0.0,102.42
TXN-9fdda628,142,Crimson Furniture,Home & Garden,4,1431.04,0.0,5724.16
TXN-9fdda628,180,Forbes-Moyer Fragrances Kit,Beauty,4,50.66,10.13,192.51
TXN-9fdda628,117,Gold Furniture,Home & Garden,3,346.37,207.82,831.29
TXN-9fdda628,185,Designer Shoes Collection,Clothing,3,148.39,44.52,400.65
TXN-9fdda628,135,The Reveal No,Books,1,25.78,0.0,25.78
TXN-9fdda628,198,Hayes-Thomas Skincare Kit,Beauty,5,16.12,0.0,80.6
TXN-06e600c4,135,The Reveal No,Books,3,25.78,0.0,77.34
TXN-06e600c4,81,PaleGreen Lighting,Home & Garden,1,878.29,87.83,790.46
TXN-06e600c4,160,PaleTurquoise Lighting,Home & Garden,5,809.55,404.78,3642.97
TXN-06e600c4,73,Smartphones X,Electronics,4,496.4,99.28,1886.32
TXN-06e600c4,107,Designer Men Line,Clothing,5,50.96,25.48,229.32
TXN-06e600c4,34,Outdoor Champion,Sports,1,140.73,7.04,133.69
TXN-e0b1981c,85,LightCoral Kitchen,Home & Garden,5,942.42,0.0,4712.1
TXN-e0b1981c,119,Weeks and Sons Organic Mix,Food & Beverage,1,9.99,0.5,9.49
TXN-e0b1981c,107,Designer Men Line,Clothing,1,50.96,10.19,40.77
TXN-e0b1981c,94,Black Kitchen,Home & Garden,3,1126.27,506.82,2871.99
TXN-e0b1981c,62,Khaki Lighting,Home & Garden,1,566.15,56.62,509.53
TXN-e0b1981c,178,MediumAquaMarine Lighting,Home & Garden,2,1401.88,0.0,2803.76
TXN-e0b1981c,61,Eaton-Smith Beverages Mix,Food & Beverage,2,69.99,21.0,118.98
TXN-e0b1981c,71,The Writer Voice,Books,4,34.14,6.83,129.73
TXN-b1f7ac39,7,Jordan PLC Skincare Kit,Beauty,3,125.73,18.86,358.33
